areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03
Little Italy,Manhattan,neighborhood,5225.0,4250.0,3600.0,,,,5425.0,5425.0,,4950.0,5700.0,5375.0,5250.0,5250.0,5250.0,5050.0,,,5550.0,5222.5,,,,,,4100.0,4500.0,,,,,4050.0,,,,6500.0,6625.0,,,,,,,,,,,4075.0,5225.0,,,5500.0,5200.0,6597.5,,6950.0,,,,,,,,,,,5097.5,5347.5,,,5247.5,4695.0,4600.0,5700.0,6100.0,6175.0,6100.0,5947.5,6250.0,6250.0,5800.0,5800.0,5800.0,5800.0,5750.0,5800.0,5600.0,5600.0,4700.0,5500.0,5500.0,,,,,,,,5797.5,5500.0,6300.0,5695.0,5277.5,5682.5,,,,4500.0,4500.0,4687.5,4881.5,4598.0,5200.0,5800.0,5800.0,5995.0,5995.0,5995.0,5995.0,5995.0,,,4922.5,5700.0,4795.0,4987.5,4797.5,4316.5,4000.0,3999.0,3895.0,3695.0,3595.0,3550.0,3600.0,3600.0,5000.0,5125.0,5849.5,5999.5,6000.0,,5320.0,,,,,,6495.0,6745.0,7100.0,,,6525.0,,,7000.0,6950.0,6700.0,6750.0,6750.0,6295.0,6750.0,6500.0,6500.0,6500.0,5695.0,8937.0,7699.5,6500.0,6800.0,8500.0,7300.0,6995.0,6900.0,6895.0,6449.0,6199.5,6499.0,6824.5,7500.0,7197.5,6845.0,6897.0,7800.0,7449.0,7449.0,,,,,,,,
Little Neck,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long Island City,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5225.0,5250.0,,,5125.0,,4850.0,4439.5,,,5420.0,5440.0,5390.0,4995.0,4995.0,5002.5,4697.5,4662.5,4795.0,4712.5,4122.5,4350.0,5137.5,5075.0,5745.0,5725.0,5450.0,3995.0,3997.5,3995.0,2800.0,2725.0,4250.0,4500.0,4250.0,5000.0,5000.0,4803.0,4999.5,5580.0,5195.0,5195.0,5195.0,4728.5,4895.0,5500.0,5700.0,5500.0,5295.0,5364.5,5608.0,5393.5,5377.0,5495.0,5497.5,5435.0,5540.0,5051.0,5400.0,5325.0,5312.5,5175.0,5250.0,5075.0,4615.0,4615.0,4569.0,4703.0,5200.0,4610.5,5334.0,5404.5,5350.0,5374.5,5185.0,5138.0,5160.0,5200.0,4978.5,5125.5,5040.0,5217.5,5500.0,5325.0,5650.0,5405.0,5473.0,5320.0,5409.0,5400.0,4900.0,4900.0,5287.5,4847.5,3889.0,4750.0,5110.0,5110.0,4850.0,4783.5,4936.0,4693.0,5406.0,5275.0,5025.0,4836.0,4999.0,5536.5,6175.0,6100.0,5574.5,6310.0,6305.0,5900.0,5800.0,6531.0,7145.0,6446.0,6596.5,6997.5,7301.0,7100.0,7100.0,6679.0,6344.0,7800.0,7596.0,8052.5,6897.5,7400.0,6799.0,6950.0,8500.0,6950.0,7634.0,6915.5,6564.0,6825.0,6995.0,7425.0,7425.0,7135.0,7200.0,7750.0,7508.0,7535.0,7375.0,7840.0,7050.0,6600.0,6772.5,6750.0,6997.5,6998.0,7111.0,7259.0,7500.0,6995.0,7283.0,5840.0,5825.0,5500.0,7300.0,7300.0,7544.0,7000.0
Longwood,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower East Side,Manhattan,neighborhood,3500.0,3300.0,3250.0,3497.5,3300.0,3500.0,3847.5,3800.0,4400.0,,4950.0,3672.5,4350.0,5500.0,3397.5,3800.0,4000.0,3950.0,3875.0,3950.0,4045.0,5200.0,4495.0,4195.0,4495.0,4150.0,3995.0,4395.0,4395.0,4000.0,4000.0,4397.5,,4000.0,4000.0,4200.0,4100.0,4095.0,4197.5,4095.0,4300.0,4372.5,4272.5,4418.5,4495.0,4200.0,4295.0,4200.0,4000.0,4347.5,4395.0,4447.5,4495.0,4400.0,4400.0,4500.0,4497.5,4322.5,4175.0,3995.0,4195.0,4197.5,4127.0,4400.0,4637.5,4595.0,4500.0,4500.0,4650.0,4495.0,4200.0,4500.0,4580.0,4785.0,4715.0,4500.0,4797.5,4825.0,4710.0,4750.0,4995.0,4995.0,4995.0,4995.0,4995.0,4400.0,4252.5,4322.5,4597.5,4500.0,4475.0,4377.0,4175.0,4095.0,4400.0,4400.0,4363.5,4525.0,5100.0,4895.0,4996.5,4872.5,4700.0,4650.0,4589.0,4500.0,4812.0,4575.0,4500.0,4495.0,4500.0,4750.0,5000.0,4892.5,4900.0,5075.0,5775.0,5795.0,5447.5,5400.0,6495.0,5975.0,4995.0,4995.0,4995.0,4800.0,4577.5,4025.0,3995.0,3913.5,3747.0,3634.0,3550.0,3595.0,3694.5,3999.0,4372.0,4500.0,5000.0,5000.0,4929.0,5372.5,5495.0,5125.0,4908.0,4900.0,5150.0,5497.5,6075.0,5985.0,6450.0,6595.0,6000.0,5695.0,6225.0,5995.0,5600.0,5750.0,5750.0,5697.5,5947.5,6311.5,6250.0,5995.0,5700.0,5500.0,5175.0,5300.0,5350.0,5147.5,5895.0,5995.0,6295.0,6575.0,6500.0,6500.0,6500.0,6000.0,6087.5,5675.0,5600.0,5499.0,5995.0,6387.5,6725.0,7050.0,7295.0,7495.0,7495.0,7495.0,7347.5,7000.0,7295.0,7247.5,7647.5
Manhattan,Manhattan,borough,6500.0,6500.0,6250.0,6500.0,6797.5,6197.5,6000.0,6175.0,7497.5,7000.0,7400.0,6862.5,6800.0,7495.0,7495.0,6900.0,6500.0,6991.0,6925.0,7000.0,7900.0,8000.0,8000.0,7500.0,7525.0,7000.0,7250.0,7000.0,7200.0,7250.0,6000.0,6000.0,6850.0,6895.0,6800.0,6837.5,6225.0,6500.0,6300.0,6100.0,5950.0,5800.0,5500.0,5500.0,5900.0,5995.0,5900.0,5995.0,5950.0,6000.0,5995.0,5900.0,5950.0,5999.5,5600.0,5750.0,5950.0,5900.0,5750.0,5500.0,5500.0,5695.0,5600.0,5590.0,5495.0,5495.0,5400.0,5450.0,5750.0,6000.0,5995.0,5850.0,5897.5,5900.0,5950.0,5747.5,5895.0,5800.0,5500.0,5400.0,5800.0,5700.0,5600.0,5557.0,5500.0,5850.0,5599.0,5592.5,5538.0,5450.0,5305.0,5450.0,5599.0,5550.0,5599.0,5795.0,5700.0,5620.0,5500.0,5500.0,5600.0,5425.0,5250.0,5248.0,5312.5,5000.0,5000.0,5200.0,5400.0,5400.0,5200.0,5442.0,5592.0,5588.0,5498.5,5550.0,5995.0,6200.0,6300.0,6750.0,6625.0,6800.0,6500.0,6000.0,5500.0,5250.0,4997.5,4550.0,4470.0,4345.0,4300.0,4300.0,4337.5,4300.0,4200.0,4500.0,4500.0,4572.5,4800.0,4995.0,4972.0,5000.0,5100.0,5000.0,5000.0,5300.0,5695.0,6000.0,6500.0,6595.0,6995.0,7250.0,7495.0,7250.0,7295.0,7500.0,7295.0,7150.0,6900.0,7000.0,7250.0,7000.0,6995.0,6950.0,7197.5,7195.0,7200.0,7028.0,7154.5,7150.0,7295.0,7495.0,7250.0,7200.0,6995.0,7000.0,7000.0,7080.0,7091.0,7000.0,7092.5,7495.0,7200.0,7495.0,7425.0,7495.0,7650.0,7900.0,7995.0,8000.0,8400.0,8000.0,8209.5,7995.0,7995.0
Manhattan Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marble Hill,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marine Park,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700.0,2600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maspeth,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.0,2400.0,2400.0,2200.0,,2200.0,2200.0,,,,2250.0,2250.0,,,,2450.0,2350.0,,,,2200.0,2200.0,2300.0,2400.0,2300.0,2500.0,2500.0,2399.5,2353.5,2500.0,2500.0,2494.5,2312.5,2200.0,2275.0,2399.0,2399.5,2400.0,2325.0,2400.0,2400.0,2600.0,2575.0,2474.5,2425.0,2500.0,2500.0,2500.0,2500.0,2500.0,2475.0,2374.5,2250.0,2375.0,2500.0,2500.0,2450.0,2300.0,2300.0,2300.0,2625.0,2600.0,2399.0,,2500.0,2450.0,2500.0,2598.0,2500.0,2400.0,2375.0,2197.5,2400.0,2350.0,2399.0,2500.0,2550.0,2500.0,2699.0,2625.0,2699.0,2600.0,2400.0,,2500.0,2775.0,2800.0,2700.0,2550.0,2500.0,,2749.5,2800.0,2845.0,2750.0,2750.0,3000.0,3000.0,3000.0,2900.0,2700.0,2800.0,2925.0,2995.0,2972.5,3000.0,2875.0,,2950.0,,2950.0,,,,3100.0,3400.0,3200.0,3050.0,3050.0,3000.0,3050.0,3200.0,2949.5,3097.5,3137.5,3175.0,3100.0,3375.0,3275.0,3250.0,3300.0,3550.0,3225.0,2995.0,3100.0
Melrose,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle Village,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,2200.0,2200.0,,,,2100.0,2150.0,,,,,,,,,,,,,2325.0,2300.0,2300.0,,,,,,,,,,,,,,,,,,,,2300.0,2300.0,2300.0,,,2399.0,2400.0,,,,2500.0,2500.0,2550.0,,,2550.0,,,,,,,,,2575.0,,2525.0,,,2475.0,2500.0,2425.0,,2200.0,,2350.0,2300.0,2400.0,,,2625.0,2599.5,,2612.5,,,2750.0,3000.0,,2897.5,2800.0,2625.0,3000.0,2875.0,2800.0,,2800.0,2700.0,,2600.0,2750.0,3000.0,3000.0,3100.0,,,,,,3150.0,,,,,,,,,,,,,3550.0,,,,,,
Midtown,Manhattan,neighborhood,7400.0,8700.0,5795.0,6095.0,5249.5,6249.5,8000.0,5995.0,7500.0,7500.0,6500.0,6000.0,6650.0,13000.0,8500.0,7900.0,6497.5,6850.0,6795.0,7147.5,6495.0,5697.5,6497.5,5995.0,17000.0,19500.0,11650.0,10225.0,25000.0,7900.0,7400.0,5997.5,9500.0,7725.0,7950.0,10250.0,9500.0,9500.0,11000.0,15900.0,11000.0,16800.0,9650.0,8950.0,8200.0,8900.0,9000.0,9000.0,8195.0,9625.0,10450.0,10450.0,10475.0,10800.0,9000.0,10400.0,14000.0,12500.0,11500.0,14900.0,12500.0,10500.0,10500.0,9200.0,9625.0,9500.0,8966.5,9575.0,10050.0,10050.0,10825.0,10665.0,11500.0,11450.0,12500.0,14000.0,11000.0,11625.0,12000.0,12000.0,12500.0,11950.0,10541.0,11150.0,10925.0,10500.0,9000.0,9675.0,8500.0,8125.0,8000.0,8625.0,10150.0,9625.0,12495.0,13300.0,10622.5,11600.0,12000.0,10375.0,11325.0,8500.0,7847.5,7400.0,7825.0,7800.0,8500.0,9747.5,9700.0,11950.0,9747.5,11075.0,11900.0,10272.5,9647.5,9095.0,11900.0,10495.0,11900.0,11900.0,12400.0,10995.0,10950.0,8215.0,8538.0,12000.0,8950.0,8950.0,9750.0,11250.0,12950.0,13000.0,12975.0,13000.0,11250.0,11450.0,11000.0,11225.0,13000.0,15000.0,15000.0,16250.0,16000.0,16000.0,16000.0,14450.0,15750.0,15750.0,15750.0,16375.0,15000.0,16247.5,15995.0,13500.0,27875.0,29000.0,25000.0,25000.0,16000.0,26500.0,21500.0,16000.0,16250.0,20250.0,18250.0,20000.0,18250.0,18000.0,18997.5,20900.0,17750.0,20225.0,19950.0,24000.0,25000.0,21700.0,25000.0,19000.0,16250.0,16000.0,16500.0,17000.0,16750.0,13250.0,11000.0,12825.0,15000.0,13447.5,10653.5,11642.0,11642.0,14500.0,14000.0,12071.0,16000.0
Midtown East,Manhattan,neighborhood,8245.0,8195.0,7350.0,6250.0,7500.0,7775.0,7850.0,7500.0,7500.0,8500.0,7947.5,7125.0,7300.0,8000.0,7500.0,7295.0,8200.0,10000.0,10000.0,8250.0,10975.0,8995.0,7400.0,7450.0,7400.0,6995.0,7765.0,6900.0,7997.5,9450.0,7947.5,7550.0,7200.0,6997.5,7997.5,7625.0,6825.0,6547.5,6400.0,6710.0,6730.0,7500.0,6847.5,6400.0,6450.0,6925.0,7027.5,7250.0,6850.0,7000.0,6890.0,6495.0,6500.0,6595.0,6500.0,6300.0,6500.0,6500.0,6475.0,6500.0,6447.0,6500.0,6742.5,6510.0,6325.0,5825.0,6300.0,6400.0,6600.0,6900.0,7195.0,7195.0,6837.5,6837.5,6775.0,6451.0,6495.0,6812.0,6625.0,6505.0,6272.5,6350.0,6500.0,6658.5,6662.5,6775.0,6997.0,6657.5,6417.5,6500.0,6022.5,5995.0,6000.0,5750.0,6050.0,6407.5,6354.0,6566.5,6500.0,6224.0,5900.0,5900.0,5875.0,5782.5,5900.0,5778.0,6000.0,6327.5,6431.0,6800.0,6498.5,6495.0,6200.0,6385.0,6500.0,6343.0,6600.0,6637.0,6600.0,6999.0,6670.0,6900.0,6900.0,6000.0,5590.0,5467.0,5020.5,4750.0,4695.0,4558.0,4425.0,4495.0,4600.0,4825.0,4950.0,5800.0,5800.0,6200.0,6598.5,7290.0,7897.5,7870.0,7750.0,7600.0,7440.0,7430.0,7632.0,7110.0,7345.0,7875.0,8000.0,7995.0,7673.5,7672.5,8100.0,8000.0,8347.5,8047.5,8095.0,7995.0,8106.0,8200.0,7574.5,7787.5,7644.5,7595.0,7595.0,7640.0,7687.5,7985.0,7811.0,7995.0,7900.0,7835.0,7500.0,7750.0,7500.0,7350.0,7900.0,7900.0,7995.0,8285.0,8290.0,8040.0,7833.5,8500.0,8484.5,8301.5,8900.0,8997.5,8997.5,9495.0,9300.0,8585.0,8495.0
Midtown South,Manhattan,neighborhood,,8500.0,6500.0,3500.0,3500.0,,,8150.0,,7800.0,6747.5,,,,,4200.0,4325.0,,7750.0,,,,7000.0,,,,,,11000.0,,,9500.0,9000.0,9000.0,9000.0,8750.0,8750.0,9000.0,8750.0,9000.0,8950.0,9500.0,11000.0,11000.0,12500.0,13500.0,,11000.0,11000.0,11000.0,10500.0,9500.0,6495.0,5700.0,8997.5,8997.5,9000.0,,8000.0,8500.0,8750.0,8000.0,7997.5,8500.0,,6350.0,5700.0,5550.0,5550.0,6995.0,6845.0,7047.5,8197.5,7400.0,7400.0,7947.5,5812.5,5800.0,5750.0,5400.0,6590.0,8247.5,5950.0,7095.0,6195.0,7995.0,5950.0,6000.0,5950.0,5750.0,5985.0,5995.0,6050.0,5890.0,5792.5,6338.5,7121.0,7775.0,5495.0,5550.0,5800.0,5700.0,5700.0,5825.0,8400.0,8400.0,5600.0,6697.5,5695.0,5695.0,4700.0,5900.0,5900.0,5850.0,5900.0,5850.0,5700.0,5800.0,6843.0,,,,,4350.0,4745.5,4818.5,4773.5,4250.0,4200.0,4331.0,4396.0,4550.0,4550.0,4550.0,4025.0,5177.5,4490.0,5947.5,6150.0,6500.0,6325.0,5995.0,6700.0,6347.5,9500.0,6000.0,,,6875.0,6925.0,7350.0,7400.0,9895.0,9097.5,6700.0,,10000.0,,,6300.0,6897.5,7495.0,7100.0,6800.0,6350.0,6325.0,6300.0,6300.0,6300.0,7000.0,8145.0,7000.0,7050.0,7200.0,7100.0,7100.0,6995.0,6600.0,6600.0,6800.0,7100.0,7100.0,7250.0,7275.0,7150.0,7125.0,7500.0,7500.0,7500.0,10865.5,10536.0,11195.0,,,
Midtown West,Manhattan,neighborhood,4625.0,5425.0,4400.0,3850.0,4577.5,4125.0,4137.5,3600.0,4200.0,4522.5,4450.0,6422.5,7747.5,8725.0,7000.0,6700.0,5600.0,5600.0,6000.0,5630.0,6000.0,5800.0,5850.0,5800.0,5395.0,5390.0,5672.5,5500.0,5903.0,5395.0,5467.5,5730.0,5780.0,5397.5,5100.0,5480.0,5300.0,5510.0,5540.0,5680.0,5650.0,5397.5,5495.0,5500.0,5490.0,5250.0,5000.0,5000.0,5100.0,5772.5,5750.0,5595.0,5600.0,5500.0,5395.0,5600.0,5800.0,5500.0,5795.0,5545.0,5500.0,6000.0,5497.5,5800.0,5497.5,5425.0,5400.0,5000.0,5300.0,5450.0,5450.0,5400.0,5400.0,5456.0,5495.0,5408.5,5495.0,5500.0,5150.0,5150.0,5172.5,5600.0,5872.5,5875.0,5850.0,5947.5,5900.0,5925.0,5500.0,5500.0,5400.0,5400.0,5890.5,5400.0,5400.0,5172.5,5000.0,5000.0,5244.0,5500.0,5500.0,5500.0,5500.0,5500.0,5420.0,5300.0,5095.0,5097.5,5272.5,5195.0,4997.5,5000.0,5036.5,5130.0,5400.0,5500.0,5387.5,5400.0,5331.5,5400.0,5400.0,5500.0,5500.0,5495.0,4500.0,4646.5,4500.0,4122.5,4000.0,3995.0,3795.0,3795.0,3795.0,3875.0,4000.0,4622.5,4995.0,4995.0,5300.0,6000.0,5900.0,5747.5,6500.0,6397.5,6500.0,6250.0,5925.0,6500.0,7000.0,7000.0,7000.0,7575.0,7995.0,7500.0,6650.0,6500.0,6300.0,6200.0,6000.0,6497.5,6275.0,5995.0,6000.0,6325.0,6275.0,6250.0,6400.0,6286.0,6300.0,6300.0,6000.0,6601.5,6750.0,6600.0,6500.0,6295.0,6500.0,6642.0,6500.0,6500.0,6500.0,6500.0,6800.0,7384.0,7372.5,6945.0,6995.0,6600.0,6697.5,6750.0,6925.0,6796.0,6997.5,7500.0,6995.0
Midwood,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685.0,2412.5,2850.0,2925.0,,,2450.0,,3200.0,3250.0,2900.0,2450.0,2525.0,2650.0,2625.0,2500.0,2500.0,2500.0,2500.0,2500.0,2800.0,2687.5,2650.0,2650.0,2550.0,2550.0,2500.0,2305.0,2425.0,2450.0,2500.0,2587.5,2800.0,2800.0,2800.0,2725.0,2725.0,2600.0,2510.0,2487.5,2450.0,2475.0,2470.0,2497.5,2447.5,2499.0,2400.0,2400.0,2465.0,2525.0,2560.0,2450.0,2400.0,2599.0,2500.0,2500.0,2650.0,2475.0,2500.0,2500.0,2500.0,2525.0,2662.5,2600.0,2600.0,2918.0,2750.0,2525.0,2495.0,2540.0,2800.0,2950.0,2600.0,2550.0,2500.0,2800.0,2664.5,2600.0,2775.0,3195.0,2500.0,2600.0,2784.0,2775.0,2850.0,2425.0,2500.0,2500.0,2875.0,3250.0,2895.0,3967.5,3000.0,2954.0,3699.0,3597.5,3500.0,3049.5,3324.5,3125.0,2900.0,3000.0,3149.0,3209.5,3225.0,3200.0,3099.0,3150.0,3250.0,3250.0,3450.0,3415.0,3500.0,3600.0,3713.5,3646.0,3500.0,3715.0,3850.0,3999.0,3999.0,4250.0,4372.5,3095.0,3600.0,4200.0,3625.0,3522.5,3395.0,3250.0,3300.0,3790.0,3780.0,3500.0,3553.0,3787.5,3847.5,3700.0,4000.0,3990.0,3850.0,3850.0
Mill Basin,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morningside Heights,Manhattan,neighborhood,2850.0,2595.0,2595.0,2422.5,,,3550.0,,,,3497.5,3025.0,3025.0,2850.0,2850.0,2725.0,2799.5,,,,,,,,,,,3772.5,3795.0,3695.0,3500.0,3500.0,4995.0,,,,,,3175.0,3500.0,3600.0,3800.0,4095.0,3997.5,4097.5,5500.0,5000.0,5655.0,3775.0,,3595.0,3699.0,4000.0,3975.0,4000.0,3775.0,3375.0,3600.0,4550.0,4600.0,4647.5,4995.0,6420.0,5650.0,4079.0,4162.5,4000.0,3850.0,3700.0,3621.0,3822.0,3762.5,3687.0,3700.0,3600.0,3666.0,3666.0,3666.0,4200.0,3850.0,3999.0,4125.0,3897.5,4022.0,4000.0,3895.0,3895.0,3822.0,3575.0,3600.0,3895.0,3799.5,3575.0,3300.0,3208.0,3437.0,3418.5,3368.0,3368.0,3467.0,3546.5,3596.0,3800.0,3822.5,3650.0,3500.0,3500.0,3500.0,3346.0,3208.0,3288.5,3370.0,3750.0,3799.0,3850.0,3610.5,3600.0,3272.5,3600.0,4000.0,4000.0,4060.5,4330.5,4900.0,4500.0,4000.0,3750.0,3526.0,3499.5,3643.0,3700.0,3392.0,4000.0,4000.0,3875.0,3875.0,3875.0,3800.0,3800.0,3950.0,3700.0,3700.0,4000.0,4000.0,3700.0,3500.0,4995.0,5000.0,4600.0,4400.0,5225.0,5450.0,5200.0,4200.0,4450.0,4400.0,4500.0,5000.0,5000.0,5300.0,4850.0,4650.0,4900.0,4800.0,4500.0,4500.0,4325.0,4425.0,4525.0,4525.0,6000.0,5000.0,4800.0,4947.5,5650.0,5250.0,5000.0,5575.0,5500.0,5225.0,5000.0,5043.0,4500.0,4375.0,4600.0,5200.0,5500.0,6147.5,6297.5,6300.0,6300.0,6300.0,6000.0,6000.0,5749.5
Morris Heights,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.0,2300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morris Park,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350.0,,2500.0,2450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morrisania,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,,,,,,,,,2150.0,2100.0,2300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3464.0,3550.0,,,,
Mott Haven,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,2150.0,2150.0,2000.0,2000.0,,,,,2475.0,,2275.0,2200.0,2200.0,,,,2400.0,2400.0,2500.0,2500.0,2666.0,2833.0,3000.0,2700.0,2600.0,2700.0,2550.0,,2400.0,2400.0,,,2414.5,,2247.5,2430.0,2350.0,2497.5,2450.0,2450.0,2472.5,2600.0,2375.0,2154.0,2425.0,,2475.0,2450.0,2750.0,2500.0,2500.0,2900.0,2840.0,2650.0,2475.0,,,,,,,,,,2520.0,2495.0,2395.0,2300.0,,2400.0,,,,2155.0,2150.0,2300.0,2325.0,2397.5,,2800.0,2800.0,2487.0,2493.5,,3025.0,3000.0,3125.0,2800.0,3750.0,3500.0,4122.5,3950.0,3505.5,3150.0,3112.0,3137.5,3361.5,3150.0,3150.0,3599.0,3599.0,3175.0,3875.0,5250.0,3786.0,3786.0,,3777.0,3688.5,3700.0,3700.0,3420.0,3777.0,3780.0,3470.0,3521.5,,3980.0,3866.0,3662.5,3686.0,3692.0,3683.5,3850.0,3750.0,3712.5,4112.5,3527.5,3850.0,3750.0,3255.0,3649.5,3922.5
