areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03
Manhattan Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marble Hill,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365.0,,,,,,,,,,,,,,,,,,,2095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3612.5,,,,,,
Marine Park,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.0,2075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maspeth,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.0,1725.0,,,,,,,,,,,,,,,1897.5,,,,,1800.0,1850.0,1887.5,1875.0,,2000.0,2000.0,2000.0,2150.0,2150.0,2050.0,1897.5,1950.0,1847.5,1900.0,1900.0,1900.0,1999.5,1999.0,2000.0,2000.0,2099.0,2025.0,2050.0,2000.0,2000.0,2047.5,2000.0,2000.0,2000.0,2000.0,2000.0,1974.5,2000.0,2000.0,1900.0,1900.0,1900.0,1900.0,1900.0,2197.5,2000.0,2050.0,2100.0,2081.0,2094.0,2094.0,2000.0,2000.0,1950.0,1950.0,1996.0,2100.0,2100.0,2100.0,2250.0,2090.0,2097.5,1999.5,1925.0,1916.5,1850.0,1875.0,1899.0,2050.0,2062.5,1999.0,2075.0,2160.0,2170.0,1999.0,2000.0,2199.0,2199.0,2225.0,2300.0,2250.0,2250.0,2250.0,2384.5,2462.5,2500.0,2500.0,2500.0,2400.0,2272.5,2300.0,2400.0,2499.0,2425.0,2425.0,2500.0,2500.0,2500.0,2600.0,2495.0,2600.0,2600.0,2600.0,2599.5,2600.0,2537.5,2574.5,2600.0,2600.0,2500.0,2775.0,2699.0,2600.0,2500.0,2500.0,2550.0,2775.0,2700.0,2700.0,2650.0,2794.5,2600.0,2700.0,2800.0,2825.0,2800.0,2750.0,2725.0,2800.0
Melrose,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.0,2016.0,1850.0,1875.0,,,1795.0,,,,,,,,,,,,,,,,,,,,,,2222.0,1997.0,,,,,,,,2050.0,1895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle Village,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,,,,,,,,,,,,,,,,,,,2000.0,1975.0,,,,1900.0,,1900.0,2000.0,2000.0,,,,,,,,,,,,2000.0,2100.0,2200.0,,2000.0,2000.0,2050.0,,,,2200.0,2150.0,2200.0,2175.0,,,,,,,,,,,,,,2100.0,2100.0,2000.0,,,,,2100.0,2025.0,,,,2350.0,2200.0,2300.0,2275.0,2099.5,2100.0,2450.0,2375.0,2500.0,2500.0,2500.0,,,,,,,2700.0,,,,2500.0,2298.0,,,,2500.0,2600.0,2600.0,2950.0,,,,,2625.0,2700.0,2600.0,2600.0,,,,2700.0,2600.0,2775.0,,,,,,,,,,2925.0
Midtown,Manhattan,neighborhood,5950.0,5900.0,5850.0,5600.0,5500.0,5625.0,5895.0,5500.0,5500.0,5500.0,5900.0,5850.0,5900.0,6000.0,5872.5,6500.0,6150.0,5999.0,6000.0,5997.0,6500.0,6497.5,6295.0,5500.0,6500.0,6100.0,5997.5,5975.0,6497.5,6700.0,6272.5,6500.0,6375.0,5975.0,6425.0,6000.0,6250.0,6225.0,6047.5,6000.0,5950.0,5999.5,6000.0,6200.0,6000.0,6200.0,6250.0,5995.0,5800.0,5950.0,6146.0,6146.0,5695.0,5995.0,5983.0,5800.0,5700.0,5800.0,5700.0,5800.0,5800.0,5800.0,5797.5,6197.5,6400.0,6397.5,6050.0,5971.0,5922.5,5647.5,5950.0,5995.0,6050.0,6100.0,6150.0,6450.0,6372.5,6500.0,6500.0,6000.0,5912.5,5799.0,5800.0,5800.0,5854.0,6200.0,5877.0,5582.0,5750.0,5797.5,5761.5,5827.0,5881.0,5683.5,5615.5,5597.5,5633.5,5725.0,6000.0,5925.0,5799.5,5800.0,5679.0,5600.0,5775.0,5614.0,5650.0,5557.0,5307.0,5500.0,5997.0,6000.0,6250.0,6237.5,5999.5,6125.0,6435.0,6370.0,6355.0,5876.5,5598.0,5531.0,5625.0,5531.0,5429.5,4950.0,5193.0,5479.0,5500.0,5497.5,5000.0,5037.5,4995.0,5000.0,5000.0,5250.0,5700.0,6250.0,6686.0,6922.5,6750.0,6730.0,6730.0,6997.5,6712.5,7217.5,6715.0,6750.0,6872.5,6697.5,6650.0,6795.0,7000.0,7035.0,7070.0,6972.5,7085.0,6925.0,6997.5,7000.0,7450.0,7102.5,7158.0,6999.0,6767.5,6887.5,6779.0,6700.0,6830.0,6950.0,6957.0,6985.0,6795.0,7290.0,7273.5,7253.5,7291.0,6940.0,6965.0,7098.0,7147.5,7250.0,7135.0,7100.0,7250.0,7767.5,8180.0,7650.0,7500.0,7487.5,7895.0,7725.0,7575.0,7995.0,8150.0
Midtown East,Manhattan,neighborhood,4472.5,4200.0,4125.0,4100.0,4450.0,4200.0,4300.0,4300.0,4400.0,4562.5,4742.5,4697.5,4900.0,4850.0,4697.5,4600.0,4600.0,4670.0,4500.0,4500.0,4795.0,4892.5,4750.0,4587.5,4600.0,4675.0,4750.0,4600.0,4585.0,4625.0,4500.0,4595.0,4500.0,4518.0,4597.5,4500.0,4500.0,4665.0,4500.0,4500.0,4500.0,4500.0,4100.0,4225.0,4625.0,4625.0,4600.0,4600.0,4500.0,4540.0,4500.0,4500.0,4400.0,4600.0,4500.0,4595.0,4800.0,4700.0,4618.5,4599.0,4500.0,4500.0,4750.0,4800.0,4795.0,4500.0,4495.0,4500.0,4695.0,4600.0,4700.0,4695.0,4595.0,4509.0,4350.0,4500.0,4472.5,4625.0,4500.0,4400.0,4495.0,4395.0,4295.0,4466.0,4495.0,4650.0,4600.0,4395.0,4400.0,4425.0,4300.0,4200.0,4341.5,4375.0,4100.0,4295.0,4426.0,4520.0,4420.0,4497.0,4395.0,4400.0,4237.5,4250.0,4195.0,4211.5,4250.0,4300.0,4305.0,4295.0,4100.0,4114.0,4095.0,4000.0,4200.0,4500.0,4497.5,4500.0,4606.0,4658.5,4597.5,4538.0,4589.5,4495.0,4024.0,3750.0,3627.0,3495.0,3500.0,3500.0,3500.0,3695.0,3750.0,3800.0,3974.0,3973.0,4000.0,4000.0,4800.0,5095.0,5710.5,5800.0,5800.0,5702.0,5585.0,5595.0,5500.0,5500.0,5567.5,5900.0,6032.5,5800.0,5707.5,5702.5,5600.0,5870.0,5800.0,5850.0,5600.0,5800.0,5800.0,5748.0,5550.0,5850.0,5800.0,5800.0,5879.0,5746.0,5800.0,5650.0,5721.0,5732.5,5590.0,5587.5,5545.0,5721.0,5730.0,5800.0,5975.0,5997.0,6100.0,6060.0,5900.0,6000.0,6266.5,6304.0,6197.5,5995.0,5976.5,6058.0,5900.0,6000.0,6274.0,6450.0,6400.0
Midtown South,Manhattan,neighborhood,5547.5,5900.0,6000.0,6000.0,6000.0,6000.0,5995.0,5807.5,5665.0,5200.0,5150.0,5300.0,5750.0,6000.0,5220.0,5000.0,5100.0,5800.0,5800.0,5490.0,6300.0,6195.0,5500.0,5370.0,6300.0,6575.0,6280.0,6240.0,6500.0,6500.0,6500.0,6300.0,6395.0,6347.5,5500.0,5500.0,6250.0,5995.0,5995.0,5500.0,5995.0,6000.0,5975.0,5772.5,5550.0,5750.0,6500.0,5835.0,5370.0,5830.0,6400.0,6100.0,6547.5,6500.0,6497.5,6700.0,6695.0,6695.0,6975.0,6695.0,6595.0,6757.5,6850.0,6595.0,6672.5,6547.5,6775.0,6735.0,6810.0,6497.5,6453.0,6620.0,6725.0,6725.0,6460.0,6800.0,6750.0,6577.5,6595.0,6461.0,6507.0,6595.0,6500.0,6500.0,6456.5,6460.0,6458.5,6503.5,6458.5,6457.0,6457.0,6460.0,6500.0,6500.0,5256.0,5344.0,5400.0,5550.0,5500.0,6378.5,5500.0,5347.5,5000.0,5247.5,5395.0,5650.0,5500.0,5195.0,5500.0,5940.0,6009.0,6500.0,6274.5,6320.0,6397.5,6125.0,6500.0,6383.0,6307.5,6347.0,6499.5,6225.0,6004.0,5795.0,5162.0,5059.5,4995.0,5000.0,4000.0,4500.0,4500.0,4972.5,4775.0,4999.5,4997.0,5567.0,6200.0,5450.0,5695.0,6450.0,6750.0,6975.0,7217.0,,5700.0,7000.0,6926.5,6870.0,6695.0,6950.0,6500.0,6920.0,6995.0,6995.0,7080.0,7325.0,7000.0,6499.0,6895.0,7000.0,6754.0,6935.0,6800.0,6775.0,6991.0,7225.0,6944.0,6998.0,7200.0,7995.0,7602.0,6800.0,6150.0,5600.0,6800.0,6625.0,6600.0,6800.0,6900.0,7990.0,7439.0,6500.0,7844.0,7613.5,7903.0,7799.0,7799.0,7000.0,7000.0,7472.5,7000.0,8001.5,6825.0,7903.0,8052.5
Midtown West,Manhattan,neighborhood,4050.0,4033.0,3850.0,3901.5,4060.0,4200.0,4295.0,4492.5,4490.0,4490.0,4447.5,4500.0,4500.0,4500.0,4595.0,4995.0,4690.0,4800.0,4900.0,4875.0,4775.0,4550.0,4795.0,4950.0,4795.0,4995.0,5000.0,5000.0,5295.0,5292.5,4997.5,5000.0,5100.0,4950.0,4650.0,4612.5,4612.5,4890.0,4637.5,4700.0,4770.5,4675.0,4755.0,4755.0,4795.0,4895.0,4583.0,4800.0,4735.0,4894.0,5000.0,4950.0,4950.0,4950.0,4740.0,4500.0,4700.0,4605.0,4700.0,4700.0,4750.0,4749.5,4877.5,4797.5,4675.0,4970.0,4950.0,4970.0,4854.0,4895.0,4500.0,4795.0,4900.0,4925.0,4792.5,4750.0,4500.0,4200.0,4425.0,4500.0,4500.0,4500.0,4500.0,4500.0,4506.0,4708.0,4578.0,4614.0,4707.0,4500.0,4295.0,4500.0,4650.0,4875.0,4488.0,4345.0,4500.0,4431.0,4500.0,4546.0,4500.0,4425.0,4225.0,4550.0,4775.0,4800.0,4850.0,4812.0,5000.0,5000.0,4785.5,4500.0,4700.0,4570.0,4525.0,4600.0,4800.0,4997.0,5000.0,5159.5,5102.0,5136.5,5097.5,4994.0,4662.0,4250.0,3995.0,3800.0,3700.0,3804.5,3870.0,3900.0,3995.0,4000.0,4000.0,4137.5,3895.0,3737.5,3850.0,4772.5,5500.0,5520.0,5664.5,5614.0,5950.0,5670.0,5500.0,5932.5,6000.0,5000.0,5450.0,5600.0,5892.0,5911.0,5995.0,5995.0,6030.0,6126.0,5985.0,5600.0,5800.0,5847.0,5500.0,5850.0,5295.0,5348.5,5300.0,5400.0,5795.0,5998.5,5900.0,5850.0,5700.0,5300.0,5250.0,5672.5,5950.0,5790.0,5800.0,5999.0,5950.0,6201.5,6317.0,6450.0,6195.0,6000.0,6306.0,5997.5,6418.5,6295.0,6260.0,6450.0,6477.5,6495.0,6692.5
Midwood,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,1500.0,1650.0,1800.0,1700.0,1500.0,,,,,1500.0,1850.0,1995.0,1875.0,,,,,1662.5,1675.0,,1700.0,1750.0,1700.0,1775.0,1750.0,1750.0,1637.5,1695.0,1650.0,1650.0,,1800.0,1800.0,1900.0,1895.0,1800.0,1800.0,1775.0,1800.0,2029.5,1890.0,1890.0,1870.0,1885.0,1885.0,2195.0,2150.0,2150.0,2000.0,1895.0,1850.0,1895.0,2000.0,1935.0,1950.0,1899.0,1950.0,1999.5,1997.5,1950.0,1962.5,1995.0,1995.0,1906.0,1945.5,2100.0,2125.0,2100.0,2112.5,2000.0,2055.0,2100.0,2095.0,2000.0,1999.0,2050.0,2100.0,1999.5,1990.0,2100.0,2120.0,2100.0,2000.0,2000.0,2008.0,2100.0,1999.5,1995.0,2000.0,2100.0,2095.0,2050.0,2150.0,2150.0,2099.5,2195.0,2125.0,2200.0,2100.0,2200.0,2312.5,2400.0,2350.0,2322.5,2500.0,2200.0,2175.0,2150.0,2200.0,2150.0,2125.0,2103.0,2200.0,2200.0,2170.0,2300.0,2294.0,2300.0,2400.0,2295.0,2200.0,2200.0,2250.0,2450.0,2325.0,2299.0,2500.0,2500.0,2500.0,2500.0,2400.0,2500.0,2400.0,2487.5,2675.0,2700.0,2750.0,2872.5,2845.0,2822.5,2799.0,2862.5,2575.0,2655.0,2699.0,2750.0,2999.5,2947.0,2895.0,2895.0,2750.0,2897.5,3124.5,3319.0,3319.0,3195.0,3100.0,3000.0,3000.0,3000.0,2995.0,2995.0,3222.5,3325.0,3400.0,3396.0,3245.0,3172.5,3200.0,3195.0,3000.0,2950.0,2700.0,2697.5,2997.0,3195.0
Mill Basin,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morningside Heights,Manhattan,neighborhood,2175.0,2150.0,1975.0,1975.0,2295.0,2156.0,2100.0,2200.0,,2595.0,,2495.0,2450.0,2547.5,3097.5,2972.5,2525.0,2450.0,2875.0,3000.0,3475.0,3000.0,3000.0,3000.0,2995.0,2950.0,2612.5,2687.5,2797.5,2800.0,2797.5,2595.0,2972.5,2800.0,2712.5,2968.0,2990.5,2990.5,2950.0,2950.0,2850.0,2797.5,2800.0,2800.0,3000.0,2700.0,2825.0,2695.0,2986.0,3068.0,3225.0,3250.0,3250.0,2993.0,3050.0,3150.0,3000.0,2825.0,2935.0,2997.5,2986.0,2998.0,2998.0,2999.0,3050.0,3450.0,3272.5,3000.0,3000.0,3250.0,3000.0,3000.0,2800.0,2800.0,2950.0,3000.0,3000.0,3500.0,3100.0,3100.0,3297.5,3295.0,3200.0,3200.0,3000.0,3071.0,2812.0,2925.0,3100.0,3000.0,2873.5,2985.0,2800.0,2695.0,2600.0,2747.5,2658.0,2900.0,3000.0,3100.0,3100.0,3098.0,3000.0,3100.0,3000.0,3000.0,2800.0,2600.0,2800.0,2683.0,2947.0,2940.0,3050.0,3299.5,3200.0,3000.0,3200.0,3200.0,3200.0,3200.0,3347.5,3200.0,3200.0,3200.0,3500.0,3600.0,3200.0,2925.0,2825.0,3000.0,3200.0,3275.0,3200.0,3000.0,3000.0,3250.0,3475.0,3158.5,3200.0,3300.0,2995.0,2995.0,3166.0,2995.0,2962.0,2797.5,3400.0,3700.0,3500.0,3550.0,3550.0,3750.0,4300.0,4350.0,4650.0,4097.5,4400.0,4495.0,5594.0,6677.0,4500.0,4000.0,3900.0,3600.0,3350.0,3495.0,5084.0,4350.0,3950.0,4150.0,4150.0,4095.0,3600.0,3800.0,3800.0,3900.0,3795.0,4200.0,4150.0,6100.0,6172.0,6000.0,5849.0,4787.5,6241.0,4299.0,4195.0,4398.0,4200.0,4300.0,4600.0,4297.5,5400.0,6650.0,4600.0
Morris Heights,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,1700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.0,2050.0,,,,,,,,,,1900.0,2049.0,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,2322.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morris Park,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,1900.0,,,,1819.0,1838.0,1900.0,1800.0,1800.0,,1800.0,1800.0,1800.0,2000.0,2175.0,2225.0,,,,,,1849.5,1862.5,,,1950.0,1925.0,,,1912.5,1900.0,1975.0,1900.0,2100.0,2000.0,2200.0,,,2024.5,,,,1850.0,,,1849.5,1899.5,,,,,,,,,,,,2123.5,2251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morrisania,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mott Haven,Bronx,neighborhood,,,,,,,,,,,,,,,,,,1363.0,,,,,,,,,,,,,,,,,,,,,,,,,,1775.0,,,,,,,,,,,,,1800.0,,,1700.0,1599.5,1600.0,1700.0,1750.0,1750.0,,1700.0,1700.0,1750.0,2000.0,2100.0,2000.0,2000.0,,1975.0,1975.0,1900.0,1900.0,1912.5,1900.0,1800.0,1787.0,1650.0,1800.0,1775.0,1700.0,1700.0,1875.0,2100.0,1912.5,1999.0,2000.0,1937.5,1912.5,1950.0,1860.0,1823.5,2035.0,1974.5,2100.0,2150.0,2225.0,2050.0,1999.5,2225.0,2000.0,1950.0,1925.0,2275.0,2799.0,2630.0,2262.5,2200.0,2496.0,2492.5,2300.0,2300.0,2300.0,2269.5,2295.0,2519.0,2750.0,2850.0,2544.0,2313.0,2162.5,2244.5,2400.0,2200.0,2355.5,2500.0,2803.0,2550.0,2550.0,2650.0,2800.0,2860.0,2600.0,2625.0,2850.0,2750.0,2750.0,2750.0,2750.0,2815.0,3100.0,3200.0,3150.0,3000.0,3069.0,3150.0,3200.0,3014.0,3007.0,3100.0,2705.0,3200.0,3250.0,3213.0,3050.0,3400.0,3643.0,3700.0,3569.0,3619.0,3686.0,3500.0,3643.0,3645.5,3600.0,3625.0,3650.0,3613.0,3675.0,3750.0,3775.0,3762.5,3450.0,3400.0,3750.0,3750.0,3815.0,3700.0,3800.0,3862.5,4075.0,4000.0,3774.0,3795.0,3716.0,3600.0,3725.0,3675.0,3708.0,3708.0
NYC,,city,3500.0,3500.0,3500.0,3500.0,3585.0,3550.0,3595.0,3600.0,3800.0,3795.0,3800.0,3710.0,3737.5,3700.0,3650.0,3650.0,3550.0,3700.0,3650.0,3800.0,4000.0,4000.0,4000.0,3900.0,3895.0,3800.0,3800.0,3775.0,3700.0,3750.0,3700.0,3750.0,3948.0,3800.0,3800.0,3750.0,3700.0,3700.0,3600.0,3500.0,3500.0,3500.0,3495.0,3495.0,3500.0,3500.0,3500.0,3495.0,3400.0,3400.0,3400.0,3468.0,3395.0,3300.0,3200.0,3140.5,3100.0,3050.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3075.0,3000.0,3050.0,2995.0,2950.0,3000.0,3000.0,3095.0,3100.0,3116.0,3150.0,3100.0,3100.0,3099.0,3045.0,3000.0,2979.0,2950.0,2850.0,2800.0,2800.0,2800.0,2850.0,2850.0,2850.0,2999.0,2950.0,2900.0,2799.0,2800.0,2800.0,2795.0,2795.0,2800.0,2895.0,2900.0,2900.0,2895.0,2850.0,2750.0,2700.0,2700.0,2700.0,2749.0,2750.0,2850.0,2900.0,2995.0,3000.0,3000.0,3050.0,3100.0,3046.0,3099.5,3100.0,3000.0,3000.0,3200.0,3100.0,3000.0,2995.0,2890.0,2795.0,2722.0,2700.0,2695.0,2600.0,2600.0,2587.0,2595.0,2599.0,2637.0,2745.0,2800.0,2800.0,2775.0,2800.0,2850.0,2900.0,2995.0,3071.5,3300.0,3500.0,3799.0,3850.0,3800.0,3800.0,3800.0,3700.0,3700.0,3750.0,3700.0,3739.5,3925.0,3995.0,3995.0,4000.0,4000.0,4000.0,3931.0,3800.0,3800.0,3800.0,3899.0,3925.0,4000.0,4000.0,4000.0,4000.0,4000.0,3999.0,3995.0,3889.0,3899.0,3922.5,3995.0,4000.0,4195.0,4250.0,4395.0,4500.0,4500.0,4500.0,4450.0,4350.0,4400.0,4465.0,4423.0,4400.0
New Hyde Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nolita,Manhattan,neighborhood,3750.0,3595.0,3700.0,3697.5,3895.0,3800.0,3995.0,3797.5,4000.0,4722.5,5000.0,,3775.0,3645.0,3450.0,4625.0,3995.0,3995.0,3995.0,4200.0,4197.5,3995.0,4450.0,3997.5,4000.0,4300.0,3950.0,3995.0,3895.0,4200.0,4200.0,4197.5,4095.0,4045.0,4247.5,3847.5,4295.0,3600.0,3422.5,3647.5,3800.0,4347.5,4150.0,3997.5,4150.0,3100.0,4395.0,3775.0,5000.0,3995.0,3895.0,4000.0,3872.5,4095.0,3847.5,3695.0,3678.5,3495.0,4950.0,4500.0,4547.5,4360.0,4545.0,4495.0,4250.0,4222.5,4000.0,3995.0,3900.0,3675.0,3800.0,4300.0,4150.0,3800.0,4125.0,4445.0,4325.0,3995.0,3995.0,4000.0,4245.0,4195.0,4245.0,4175.0,4197.5,4245.0,4195.0,4295.0,4395.0,3900.0,3900.0,4072.5,3997.5,3897.0,3797.5,4095.0,4000.0,4000.0,4295.0,4037.5,4497.5,4075.0,4025.0,4000.0,4300.0,4425.0,4590.0,4050.0,3994.5,3850.0,3804.0,4400.0,4547.5,4200.0,3950.0,4395.0,4197.5,4155.0,3975.0,4100.0,4189.0,4300.0,4100.0,3947.5,3872.5,3872.5,3600.0,3495.0,3393.5,3324.0,3250.0,3324.5,3250.0,3175.0,2797.5,2700.0,3000.0,3770.0,4000.0,4400.0,4350.0,4495.0,4495.0,5000.0,4750.0,4995.0,4000.0,4900.0,4995.0,5327.0,5500.0,5454.0,5450.0,5900.0,6145.0,5742.5,5495.0,6025.0,4997.5,4997.5,4995.0,5500.0,5150.0,5150.0,5350.0,5000.0,4937.5,4997.5,5447.5,5397.5,5397.5,5347.5,5197.5,5495.0,5350.0,5150.0,5225.0,5450.0,5495.0,5595.0,5495.0,5495.0,5795.0,5597.5,5800.0,6175.0,5995.0,6050.0,6225.0,6090.0,6295.0,6145.0,5995.0,5995.0,5995.0
North Brooklyn,Brooklyn,submarket,2725.0,2700.0,2725.0,2900.0,2900.0,2900.0,2995.0,3195.0,3225.0,3250.0,3100.0,2700.0,2600.0,3000.0,2800.0,3300.0,3350.0,3250.0,2900.0,3100.0,3000.0,3169.0,3300.0,3457.5,3257.0,3112.0,3200.0,3481.0,3300.0,3400.0,3200.0,3200.0,3800.0,3850.0,3892.5,3700.0,3650.0,3495.0,3200.0,3000.0,3100.0,3250.0,3250.0,3200.0,3200.0,3250.0,3300.0,3350.0,3500.0,3465.0,3200.0,3200.0,3250.0,3285.0,3200.0,3195.0,3100.0,3000.0,3100.0,3195.0,3200.0,3200.0,3100.0,3150.0,3000.0,3100.0,3200.0,3200.0,3150.0,3200.0,3200.0,3210.0,3250.0,3200.0,3100.0,3099.5,3100.0,3099.0,3000.0,3094.0,3095.0,3099.5,3100.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,2999.0,3000.0,2900.0,2800.0,2757.5,2800.0,2800.0,2875.0,2950.0,2996.5,3000.0,2992.5,2999.0,2999.0,2995.0,2888.0,2933.0,3000.0,2983.0,2850.0,2950.0,3150.0,3200.0,3325.0,3450.0,3550.0,3600.0,3650.0,3800.0,3640.0,3500.0,3500.0,3500.0,3258.0,3150.0,3000.0,2979.0,2800.0,2750.0,2700.0,2675.0,2650.0,2700.0,2695.0,2650.0,2750.0,3000.0,3300.0,3422.5,3700.0,3500.0,3765.5,3800.0,3500.0,3800.0,3800.0,4075.0,4150.0,4295.0,4400.0,4375.0,4500.0,4597.0,4400.0,4500.0,4500.0,4500.0,4500.0,4500.0,4400.0,4450.0,4500.0,4500.0,4750.0,4650.0,4482.0,4450.0,4674.0,4662.0,4800.0,4695.0,4750.0,4750.0,4750.0,4700.0,4750.0,4800.0,4800.0,4900.0,5300.0,5295.0,5000.0,4800.0,5000.0,5000.0,5000.0,5380.0,5450.0,5500.0,5450.0,5500.0,5300.0,5300.0,5250.0
